"idDocLigne","idDocument","idJeu","question","reponse","prix"
"1957","1281","189","Bonjour. Il me manque une chaussure et un trèfle bleus. Merci.","Nous n'avons pas la chaussure bleue. Nous avons avons le trèfle bleu. Nous avons d'autres couleurs de chaussure si besoin.","20"
"1958","1281","507","Bonjour. Il me manque une carte rouge-gorge. Merci.","Nous avons cette pièce. Elle est un abimée, nous ne la facturons pas.","0"
"1959","1281","311","Bonjour. Il me manque les cartes perruche, souris et tourterelle. Merci.","Nous avons ces 3 cartes !","60"
"1961","1283","416","Bonjour je recherche les pièces appelées Trésor : 1 pièce verte insectes, 1 pièce verte coussin, 1 pièce pot marron, 4 pièces bague bleues et 4 pièces couteaux bleus.","Bonjour, nous n'avons que 2 couteux bleus et 1 bague bleue. Nous avons les 3 autres pièces.","120"
"1963","1285","292","Bonjour
Il me manque les 16 burgers dingo dont 4 de chaque couleur
cordialement","Bonjour, nous avons un lot complet de 16 burgers.","250"
"1966","1287","205","Bonjour Antoine
Sur ce jeu, j'ai besoin des 6 livrets d'épargne et de 3 pions (j'ai les pions vert, blanc et bleu, il me manque les 3 autres couleurs)","Bonjour Nathalie, nous avons 4 livrets (+1 dont la jonction ne tient presque plus - non facturé) + 2 pions (jaune et rouge) - j'ai mis deux formats différents car j'ai un doute sur le format des pions d'origine.","120"
"1967","1287","523","Sur ce jeu il me manque 1 pièce (fiche de récompense) et 1 triomino (avec les chiffres et couleurs suivants dans les angles : 3 vert, 4 rose et 5 bleu) (en fait j'ai le triomino mais il est vraiment trop abimé pour le laisser dans le jeu donc si tu l'as c'est super)","Nous avons ces deux pièces !","55"
"1968","1287","530","Dans ce jeu, j'ai besoin :
de l'anneau 
et de 2 pions (j'ai le jaune et le vert, il me manque le bleu et le rouge)","Nous n'avons pas l'anneau. Nous avons les 2 pions.","100"
"1969","1287","371","Dans ce jeu, il me manque 1 carte Lisses poires
Je te mets la photo de celle que j'ai (5 cartes à 0 points, 9 cartes à 1 points et 9 cartes à 2 points). Si tu arrive à trouver celle que j'ai pas !","Trouvée ! Carte 2 points avec le mot TARTES.","50"
"1970","1287","211","Dans ce jeu, il me manque 2 paniers (uniquement si ils sont en bon état)","Nous n'avons pas ces pièces.","0"
"1971","1287","889","Dans ce jeu, j'ai besoin
4 cartes souris
2 cartes pelote de laine
8 jetons/pions","Nous avons ces 14 pièces !","150"
"1972","1287","355","Dans ce jeu il me manque 1 arme : la batte","Nous avons cette pièce !","50"
"1973","1287","194","sur ce jeu, il me manque 1 carte, celle ou où il y a les rivières dessus","Nous avons la carte mais elle a une marque de pliure. Nous t'ajoutons en plus la carte de l'édition de 94 (il y a une très légère différence au niveau de la teinte).","20"
"1974","1288","386","Pour ce jeu il me manque :
- 4 cartes (1 sac, 1 bouée, 1 pot de crayon et une truelle - je t'envoie une photo des images recherchées)
- 1 jeton rouge, 2 jetons verts et 2 jetons bleus","Malheureusement ce n'est pas la ême édition. Sur l'édition que nous avons ce ne sont pas des photos mais des dessins.","0"
"1975","1288","582","Pour ce jeu j'ai besoin d'1 figurine princesse avec son socle (n'importe laquelle, en fait j'ai ce jeu en version pour garçon auquel il me manque 1 figurine, je vais la remplacer par une princesse, ce n'est qu'un pion)","Nous avons 1 figurine princesse et son socle.","50"
"1976","1288","295","Pour ce jeu, il me manque 1 poire","Cette pièce fait plus de 3 cm d'épaisseur. Nous avons arrêté l'envoi des colis.","0"
"1977","1288","1067","Pour ce jeu il me manque 3 planches complètes (3 cartes puzzles + toutes les pièces à détacher dessus)","Nous n'avons pas les cartes puzzles. Nous avons 3 lots de 5 pièces.","200"
"1978","1288","475","Pour ce jeu j'ai besoin d'un réverbère","Nous n'avons pas cette pièce. J'ajoute ici le devis du dé en bois avec les 3 couleurs (bleu, rouge, jaune) - il fait 14 mm de côté. Nous n'avons pas les autres pièces demandées par Facebook.","50"
"1979","1289","60","Bonjour. Il me manque une paire de ciseaux. Merci.","Bonjour, nous n'avons pas cette pièce.","0"
"1980","1289","501","Bonjour, il me manque une oie rouge. Merci!","Nous n'avons pas cette pièce.","0"
"1981","1289","304","Bonjour. Il me manque 2 crayons, une cote de rire et un os de vœux, peu importe l'édition. Merci.","Nous avons 1 crayon et les 2 autres pièces.","60"
"1982","1289","717","Bonjour. Il me manque 1 pion vert et les petites cartes armes clé anglaise et poignard. Merci!","Nous n'avons pas le pion. Nous avons les deux cartes (la carte poignard a une légère marque de pliure).","70"
"1983","1289","959","Bonjour. Il me manque 1 pion personnage Dr Orchidée, 1 socle blanc et les autocollants. Merci!","Nous n'avons pas les autocollants à aprt. Ils sont déjà collés sur les pièce. Nous avons le pion Dr Orchidée et 1 socle blanc (autocollant voiture collé dessus).","70"
"1984","1289","18","Bonjour. Il me manque 4 boulets et un trésor. Merci.","Nous n'avons pas les boulets, nous avons le trésor.","20"
"1985","1289","16","Bonjour, il me manque une casserole (peu importe l'édition). Merci!","Nous n'avons pas cette pièce.","0"
"1986","1289","273","Bonjour. Il me manque une bille de métal, peu importe l'édition. Merci!","Nous avons cette pièce (diamètre 14 mm).","50"
"1987","1289","845","Bonjour. Il me manque le dé et la règle. Merci!","Nous n'avons pas ces pièces.","0"
"1988","1289","252","Bonjour. Il me manque le groin sonore, le plateau de jeu et 5 yeux. Merci!","Nous n'avons pas ces pièces.","0"
"1989","1289","149","Bonjour, il me manque la chemise et les chaussures magnétiques, des petits jetons (1 fraise, 2 mûres, 2 fleurs, 3champignons, 2 escargots, 2 papillons) et 1 jeton rond fraise. Merci.","Nous avons toutes ces pièces !","220"
"1990","1289","252","Bonjour il me manque les lunettes noires, le bandeau rouge pour les yeux, le ballon de foot et la guitare. Merci!","Nous n'avons pas les lunettes noires. Nous avons les 3 autres.","60"
"1995","1291","158","Bonjour avez-vous le lot de 13 pièces anatomiques dont 1 élastique svp? Merci","Bonjour, nous n'avons pas l'élastique ni l'oiseau. Nous avons les 11 autres pièces.","180"
"1996","1291","390","Bonjour avez-vous 1 connecteur bois svp? merci","Nous n'avons pas cette pièce.","0"
"1997","1292","178","Bonjour j'aimerais savoir si vous avez le grand mur (ou s'accroche le portrait) ainsi que la gâchette du lustre (rouge) 
Merci.","Bonjour, nous n'avons pas le grand mur. Nous avons la gachette rouge.","50"
"1998","1293","851","Bonjour,
dans le loto des animaux sauvages ravensburger 2012, il me manque le serpent.
Avez-vous cette pièce ?
Merci.
Carole Le Gall
carolelegall6@hotmail.fr","Bonjour, nous avons cette pièce !","20"
"1999","1294","934","Bonjour,
Avez-vous les lettres U et Z en un exemplaire chacune?
Merci","Bonjour, nous avons ces deux pièces !","70"
"2000","1294","566","Bonjour,
Avez-vous le dés vert svp? 
Merci","Nous n'avons pas cette pièce.","0"
"2002","1296","96","Bonjour auriez vous le dé du jeu
Cordialement
Mme godon","Bonjour, nous avons cette pièce !","50"
"2003","1296","236","Bonjour il me manque le carré bleu le plus petit","Nous n'avons pas cette pièce.","0"
"2004","1297","113","Bonjour, il nous manque la souris verte, la bille, le seau 1 et le plongeoir. Les avez-vous? Merci d'avance","Bonjour, nous avons ces 4 pièces !","200"
"2005","1298","89","Bonjour, j'ai acheté aujourd'hui même le 11/09/22 à la brocante le jeu Ramsès, le jeu est malheureusement incomplet, il me manque une pyramide rouge, en avez-vous encore en stock s'il vous plaît ?","Bonjour, malheureusement cela arrive régulièrement sur les brocantes. Nous avons la pièce pour compléter votre jeu !","20"
"2006","1299","18","Bonjour, 
Je recherche des pièces pour ce jeu: 
- 3 boulets de canon
- 2 coffres au trésors. 
Auriez-vous cela en stock? 
Merci! 
Aurélien","Bonjour, nous avons les deux trésors. Comme convenu nous vous mettons des billes pour vous dépanner.","40"
"2007","1300","566","Bonjour, avez-vous les dés bleu et rouge?
Merci","Bonjour, nous n'avons pas le dé rouge. Nous avons le dé bleu. Si cela vous convient, nous ajouterons cette pièce à la commande que vous avez déjà payée.","100"
"2008","1301","1061","Bonjour,
Avez-vous 1 boule de feu et 1 fruit du dragon jaune, svp
Merci de votre réponse
Cordialement
Sylvie PRADAL","Bonjour, nous n'avons pas la boule de feu. Nous avons le fruit du dragon jaune.","20"
"2009","1301","388","Bonjour,
Avez-vous ces pièces :
2 pièces d'1 carré vertes et 1 rouge
1 pièce de 2 carrés vertes et 2 rouges
1 pièce de 3 carrés vertes en longueur
1 pièce de 4 carrés vertes en longueur
Merci
Sylvie PRADAL","Nous n'avons plus de pièce de 1 carré. Nous n'avons pas les 2 carrés rouge. Nous avons les 3 pièces vertes de 2, 3 et 4 carrés.","120"
"2010","1301","88","bonjour,
Auriez vous 1 support blanc du jeu Qui est-ce ?
Merci
Sylvie PRADAL","Nous avons ce support (+1 offert).","20"
"2011","1301","252","Bonjour,
Auriez-vous 2 pattes du jeu Le cochon qui rit
Merci
Sylvie PRADAL","Nous avons ces deux pièces !","40"
"2012","1302","721","bonjour
avez vous une voiture de couleur violette svp ?","Bonjour, nous avons cette pièce !","50"
"2013","1302","2","bonjour
avez vous 4 morceaux de fromage et aussi le dé svp ?","Nous avons ces 5 pièces !","70"
"2014","1302","288","bonjour
avez vous un navire mais sans la voile ?
le bâtiment en plastique flexible santa marta ?
4 tronc de palmiers ainsi que 2 palmiers complet ?
3 jetons pièces d'argent, 1 jeton tonneau, 1 jeton pierre précieuse, 4 jeton pièce de bronze ?
 il me manque aussi une carte quête et 1 équipage svp","Nous avons toutes ces pièces !","350"
"2015","1303","723","Bonjour, avez-vous des cartes ""pièce d'or""?
Il m'en manque 4.
Bonne journée.","Bonjour, nous avons ces 4 cartes !","80"
"2016","1304","144","Bonjour, je recherche 1 socle et 1 curseur pour un envoi.
Auriez-vous ces pieces? Merci","Bonjour, nous avons ces deux pièces (socle transparent et curseur blanc).","40"
"2017","1305","96","Bonjour.
après inventaire de notre jeu, il nous manque 1 baguette verte, 2 orange et 2 rose ainsi que 4 singes .... Disposez vous de ces pièces ?","Bonjour, nous avons toutes ces pièces !","130"
"2018","1305","1094","Bonjour.
après inventaire de notre jeu, il nous manque 1 baguette verte, 2 orange et 2 rose ainsi que 4 singes .... Disposez vous de ces pièces ?","Demande en double.","0"
"2019","1305","959","Bonjour.

Nous avons perdu le socle blanc coffre à jouet. Disposez vous de cette piece ?","Nous avons cette pièce !","50"
"2020","1306","26","Avez vous  1 Lapin violet svp","Bonjour, nous avons un lapin violet mais très foncé. Vous pouvez aussi essayer de contacter l'éditeur.","20"
"2021","1306","252","Avez vous une paire d œil vert svp","Nous n'avons pas ces pièces. Nous vous invitons à contacter l'éditeur.","0"
"2022","1306","268","Avez vous un plateau de jeux ou socle svp","Nous n'avons pas cette pièce.","0"
"2023","1306","43","Avez vous un lapin bleu svp","Nous avons cette pièce !","20"
"2025","1308","52","Bonjour il me manque 3 virages. Merci","Bonjour, nous avons ces 3 pièces ! Elles pourront être déposées à la Coop 5 pour 100 samedi prochain.","60"
"2026","1309","234","Bonjour, disposez-vous vous d'un pion rouge ?
Vous remerciant d'avance pour votre réponse.
Bien cordialement","Bonjour, nous avons cette pièce !","20"
"2027","1310","379","Bonjour,
Auriez-vous le dé de ce jeu (little circuit, Djeco)?
Je le recherche désespérément deouis que mon fils de 2ans l'a perdu...
Merci pour votre réponse,
Emilie","Bonjour, nous avons cette pièce !","50"
"2028","1311","206","Bonjour pouvez vous me fournir les pièces détachées suivantes du jeu passe muraille
Un élément de base gris
4 pions rouges
4 pions bleus
Une feuille en plastique avec des n’ombres imprimés
Merci par avance","Bonjour, nous n'avons pas la feuille en plastique avec les nombres. Nous avons les 8 pions. Nous vous mettons le socle gris qui permet de fixer la partie verticale. Si ce n'est pas la bonne pièce dont vous parlez vous répondre à ce mail.","200"
"2030","1313","26","Bonjour, pour ce jeu (CROQUE-CAROTTE), avez-vous : 

* 1 lapin rose?","Bonjour, nous avons cette pièce !","20"
"2031","1313","652","Bonjour, avez-vous dans votre malle à trésors, pour ce jeu (SOS OUISTITI) : 
* 1 dé 
* 1 bâtonnet vert 
* 1 bâtonnet orange","Nous n'avons plus de dé. Nous avons les deux bâtonnets demandés.","20"
"2032","1314","115","Bonjour,avez en disponible 1 bouteille et le revolver et son étui pour ce jeu ? Merci.","Bonjour, nous avons ces deux pièces ! La bouteille est verte et le revolver est rouge.","100"
"2035","1316","475","Bonjour, avez vous la voiture verte SVP?","Bonjour, nous avons cette pièce !","50"
"2039","1320","495","Bonjour,
Avez vous la pièce Tetraminos jaune D. 

Merci.","Bonjour, nous avons cette pièce !","50"
"2040","1321","189","Bonjour,
Nous avons perdu les 9 pièces entourées dans la photo en PJ. Les avez-vous de disponibles svp?
En vous remerciant,
Cordialement,
Audrey","Bonjour, nous en avons 6 sur les 9. Il manque un trèfle bleun une tasse bleue et une paire de lunettes vertes.","150"
"2041","1321","86","Bonjour,
Il nous manque un jeton jaune du jeux Puissance 4.
L’avez-vous en pièce disponible?
En vous remerciant,
Cordialement,
Audrey.","Nous avons cette pièce !","20"
"2042","1321","83","Bonjour,
Il nous manque une épée verte. L’avez-vous en stock svp?
A défaut de la couleur verte, une autre couleur fera très bien l’affaire.
En vous remerciant,
Cordialement,
Audrey.","Nous avons cette pièce !","20"
"2043","1322","379","Bonjour , avez-vous la première pièce (pièce de départ) du plateau de jeu svp ?","Bonjour, nous avons cette pièce !","50"
"2045","1324","121","Bonjour avez vous la pièce triangulaire  2. 2. 5 pour le jeu Triomino de Luxe ?
Merci.","Bonjour, nous avons cette pièce !","50"
"2046","1325","236","Bonjour avez une pièce verte constituée de 4 carrés alignés et une piece rouge constituée de 5 carrés alignés","Bonjour, nous avons ces deux pièces. La pièce verte est un peu abîmée (non facturée).","50"
"2047","1326","312","Bonjour 
Il me manque une  lettre A pour un scrabble de voyage qui a des pièces à picots beige de 1 cm par 1 cm. 
Est ce que vous avez cela en stock ?
Merci d'avance 
Cordialement
Marie-Hélène","Bonjour, nous avons cette pièce. La pièce fait précisément entre 12,8 mm de côté.","20"
"2048","1327","26","Bonjour avez vous 3 lapin violet. 
Merci.","Bonjour, nous avons 3 lapins violets mais ils sont un peu plus clairs.","60"
"2052","1331","273","Bonjour
Il me manque le socle du seau et du poteau du piège à souris.","Bonjour, nous avons cette pièce !","50"
